Tweet_count,Username,text,date,Retweets,Likes,clean_text,predicted_sentiment
669,toly 🇺🇸,@gluk64 @lex_node You can rollup the snapshot once an epoch. That’s what solana validators do.,Mon Oct 28 16:32:36 +0000 2024,0,0,gluk64 lexnode rollup snapshot epoch thats solana validators,negative
670,toly 🇺🇸,@dytfin @ryanberckmans @lex_node @gluk64 @sreeramkannan @EdFelten @EliBenSasson @toghrulmaharram Yes!  everything that is not enforced by the eth L1 bridge contract on base is under control of one bald man.,Mon Oct 28 16:23:31 +0000 2024,0,4,dytfin ryanberckmans lexnode gluk64 sreeramkannan edfelten elibensasson toghrulmaharram yes enforced eth l1 bridge contract base control bald man,neutral
671,toly 🇺🇸,"LF: seed stage team, all engineers. 
Product: data validating bridge between solana and ethereum with better than honest majority exit guarantees 🫂🫂🫂",Mon Oct 28 16:19:27 +0000 2024,2,31,lf seed stage team engineers product data validating bridge solana ethereum better honest majority exit guarantees,negative
672,toly 🇺🇸,@toghrulmaharram @lex_node @gluk64 In both cases the eth L1 bridge contract remains intact managing the L2 state root.,Mon Oct 28 16:04:07 +0000 2024,0,1,toghrulmaharram lexnode gluk64 cases eth l1 bridge contract remains intact managing l2 state root,negative
673,toly 🇺🇸,@toghrulmaharram @lex_node @gluk64 Same in the solana hypothetical.,Mon Oct 28 16:01:01 +0000 2024,0,2,toghrulmaharram lexnode gluk64 solana hypothetical,neutral
674,toly 🇺🇸,@toghrulmaharram @lex_node @gluk64 Sure. How is this different for base vs solana?  Same decision is made by each asset.,Mon Oct 28 15:58:25 +0000 2024,0,2,toghrulmaharram lexnode gluk64 sure different base vs solana decision asset,neutral
675,toly 🇺🇸,@toghrulmaharram @gluk64 @lex_node I am not.  The eth L1 bridge contract for base has the same guarantees as the hypothetical bridge contract for solana.  Everything external to the contract is not concrete.,Mon Oct 28 15:55:01 +0000 2024,0,0,toghrulmaharram gluk64 lexnode eth l1 bridge contract base guarantees hypothetical bridge contract solana external contract concrete,neutral
676,toly 🇺🇸,"@toghrulmaharram @gluk64 @lex_node A bald man can move everything in base that is not concretely encoded by the eth L1 bridge contract to a new chain.

Same failure mode as solana validators canonical path diverging from eth L1 bridge contract.  In both cases the bridge contract is all the users have to rely on.",Mon Oct 28 15:42:10 +0000 2024,0,1,toghrulmaharram gluk64 lexnode bald man base concretely encoded eth l1 bridge contract new chain failure mode solana validators canonical path diverging eth l1 bridge contract cases bridge contract users rely,neutral
677,toly 🇺🇸,@drjasper_eth @toghrulmaharram @gluk64 @lex_node That’s true about current L2s.  That’s my point.  A bald man can move everything except what is enforced by the eth L1 bridge contract to a new chain.,Mon Oct 28 15:37:38 +0000 2024,0,2,drjaspereth toghrulmaharram gluk64 lexnode thats true current l2s thats point bald man enforced eth l1 bridge contract new chain,positive
678,toly 🇺🇸,"@ryanberckmans @lex_node @gluk64 @sreeramkannan @EdFelten @EliBenSasson @toghrulmaharram Imagine solana validator had a flag to boot off either from eth L1 state root version of solana or one from the local file system.  

There is no way for you to know how all the current consensus validators boot up.  It’s only detectable if they diverge from the eth L1 state",Mon Oct 28 15:05:29 +0000 2024,1,8,ryanberckmans lexnode gluk64 sreeramkannan edfelten elibensasson toghrulmaharram imagine solana validator flag boot eth l1 state root version solana local file way know current consensus validators boot detectable diverge eth l1 state,neutral
679,toly 🇺🇸,"@ryanberckmans @lex_node @gluk64 Solana consensus == L2 sequencer pre confirmation.  

I don’t see you asking L2 users to wait for eth L1 to settle their txs first.  It’s literally the same thing.  🤷‍♂️",Mon Oct 28 14:40:30 +0000 2024,0,10,ryanberckmans lexnode gluk64 solana consensus l2 sequencer pre confirmation dont asking l2 users wait eth l1 settle txs literally thing,neutral
680,toly 🇺🇸,"@lex_node @gluk64 “Bridged asset as a gas token” is paying the sequencer in eth.  It doesn’t accrue value to eth stakers.  

For eth users, I am sure Jito can come up with a special way to use wETH to pay for the tx inclusion.  So they can feel better.",Mon Oct 28 13:46:04 +0000 2024,1,9,lexnode gluk64 bridged asset gas token paying sequencer eth doesnt accrue value eth stakers eth users sure jito come special way use weth pay tx inclusion feel better,neutral
681,toly 🇺🇸,"@lex_node @gluk64 It’s a bridge that charges bips on transfers and pays a data rate for blobs.  Trivially profitable business. 

Reorg == solana or ethereum hard fork breaks the bridge.  That’s what all the security councils are for.",Mon Oct 28 13:39:26 +0000 2024,0,8,lexnode gluk64 bridge charges bips transfers pays data rate blobs trivially profitable business reorg solana ethereum hard fork breaks bridge thats security councils,negative
682,toly 🇺🇸,"@lex_node Why not just build a data validating bridge to
Solana and call it an L2?  

There will be no practical difference to eth L1 users to use solana’s execution layer or base or arbs.",Mon Oct 28 13:32:53 +0000 2024,1,87,lexnode just build data validating bridge solana l2 practical difference eth l1 users use solanas execution layer base arbs,neutral
683,toly 🇺🇸,@IgMosqueira @Austin_Federa I think it just comes down to experience. Solana code team was ex-qcom OS folks.  So we literally went through a decade of seeing academic provable OS’s on arm make the wrong assumptions about memory or caches or context switching costs and end up in the dustbin. Until it’s,Mon Oct 28 02:00:38 +0000 2024,0,0,igmosqueira austinfedera think just comes experience solana code team exqcom os folks literally went decade seeing academic provable oss arm make wrong assumptions memory caches context switching costs end dustbin,negative
684,toly 🇺🇸,You’ve heard of bitcoin killers and Ethereum killers and now solana killers.  Well there is a hot new trend that’s going viral right now that is gonna kill the entire killer narrative.  👇🧵1/42,Sun Oct 27 21:47:01 +0000 2024,6,145,youve heard bitcoin killers ethereum killers solana killers hot new trend thats going viral right gonna kill entire killer narrative 142,neutral
685,toly 🇺🇸,"@IgMosqueira &gt; Also convex optimization is hardly a crypto thing.

My point is that no one in solana needs to write a four page letter on the roadmap.  It’s literally just do your job.  Optimize all the little nooks and crannies and queues and the system will naturally IBRL with hardware.",Sun Oct 27 20:31:01 +0000 2024,0,8,igmosqueira gt convex optimization hardly crypto thing point solana needs write page letter roadmap literally just job optimize little nooks crannies queues naturally ibrl hardware,neutral
686,toly 🇺🇸,"It’s both!  Overhyped and under hyped.  

Basically, bus factor improvement in safety cannot be under hyped. This is what in my mind removes the beta tag from solana mainnet. 

Showing that the current existing protocol, with all its inefficiencies can hit 1m tps globally on",Sun Oct 27 19:21:52 +0000 2024,8,67,overhyped hyped basically bus factor improvement safety hyped mind removes beta tag solana mainnet showing current existing protocol inefficiencies hit 1m tps globally,neutral
687,Kyle Samani,"@wagmifam @BTCorGems @stonecoldpat0 Uber is a better taxi and ended up being worth far more than all local taxi monopolies combined

Agree solana can be worth much more than $50b!",Sun Oct 27 12:47:08 +0000 2024,0,1,wagmifam btcorgems stonecoldpat0 uber better taxi ended worth far local taxi monopolies combined agree solana worth 50b,positive
688,Kyle Samani,This most succinctly captures the ethos delta between Ethereum and Solana,Sun Oct 27 07:12:55 +0000 2024,0,71,succinctly captures ethos delta ethereum solana,neutral
689,Kyle Samani,Classic ETH response,Sun Oct 27 00:17:59 +0000 2024,0,132,classic eth response,neutral
690,toly 🇺🇸,"@_4lex_4 @smyyguy Why?  Zero of the L2 fees accrue to L1 stakers.  Thats the magic of solana.  It can do both, capture value and isolate usecases.",Fri Oct 25 22:57:05 +0000 2024,0,2,4lex4 smyyguy zero l2 fees accrue l1 stakers thats magic solana capture value isolate usecases,positive
691,Kyle Samani,@LogicalBTC Blackrock launching buidl on solana. Announced at breakpoint,Fri Oct 25 20:06:06 +0000 2024,0,5,logicalbtc blackrock launching buidl solana announced breakpoint,neutral
692,Kyle Samani,"Forget about stacking sats

I’m stacking SOL using jitoSOL",Fri Oct 25 20:04:44 +0000 2024,0,62,forget stacking sats im stacking sol using jitosol,neutral
693,Kyle Samani,"@basedkarbon @0xMikeThree $300b is a massive number. ETH is one of the largest assets in the world

No one has a god given right to number go up",Fri Oct 25 13:33:59 +0000 2024,0,2,basedkarbon 0xmikethree 300b massive number eth largest assets world god given right number,negative
694,Kyle Samani,@ByzGeneral Still $300b of market cap that could otherwise be in SOL,Fri Oct 25 13:30:35 +0000 2024,0,0,byzgeneral 300b market cap sol,neutral
695,toly 🇺🇸,@adamscochran I build cell phones on the solana sea shore.  We would move production.  Maybe even to US 🤷‍♂️,Thu Oct 24 23:37:18 +0000 2024,0,32,adamscochran build cell phones solana sea shore production maybe,neutral
696,toly 🇺🇸,@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base its the same security if its synced once day or once every 10 minutes,Thu Oct 24 23:00:21 +0000 2024,0,0,igmosqueira banklesshq apolynya gakonst solana base security synced day 10 minutes,neutral
697,toly 🇺🇸,"@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base why?  L2 can submit its root once a day, or once an hour or every 10 minutes.  Not sure customers would care outside of bridges, and bridges like wormhole can warehouse the risk for a day.",Thu Oct 24 22:38:01 +0000 2024,0,1,igmosqueira banklesshq apolynya gakonst solana base l2 submit root day hour 10 minutes sure customers care outside bridges bridges like wormhole warehouse risk day,neutral
698,toly 🇺🇸,"@yogurt_eth i appreciate the quick community feedback, lol 🤦‍♂️",Thu Oct 24 22:12:57 +0000 2024,0,15,yogurteth appreciate quick community feedback lol,positive
699,toly 🇺🇸,"@yogurt_eth ugh, no.  just honestly curious about all these dumb AI thingies. i hate this place sometimes",Thu Oct 24 22:12:00 +0000 2024,0,21,yogurteth ugh just honestly curious dumb ai thingies hate place,negative
700,toly 🇺🇸,"@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base Not sure it’s economically different from blobs. most L2s delay all the L1 synchronization and give users instant pre confs.  So there is no time/state premium there.  

Ethereum could enshrine a bridge to state roots and charge % on basis points transfers.",Thu Oct 24 17:55:51 +0000 2024,0,2,igmosqueira banklesshq apolynya gakonst solana base sure economically different blobs l2s delay l1 synchronization users instant pre confs timestate premium ethereum enshrine bridge state roots charge basis points transfers,neutral
701,toly 🇺🇸,@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base Who is your customer and how and when do they pay you?,Thu Oct 24 17:52:10 +0000 2024,0,1,igmosqueira banklesshq apolynya gakonst solana base customer pay,neutral
702,toly 🇺🇸,@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base That requires picking a lane.  Every revenue model is a zero sum knife fight.,Thu Oct 24 17:49:36 +0000 2024,0,3,igmosqueira banklesshq apolynya gakonst solana base requires picking lane revenue model zero sum knife fight,neutral
703,toly 🇺🇸,@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base Doing everything all at once is bad advice.,Thu Oct 24 17:47:15 +0000 2024,0,3,igmosqueira banklesshq apolynya gakonst solana base doing bad advice,neutral
704,toly 🇺🇸,"@IgMosqueira @BanklessHQ @apolynya @gakonst @solana @base Amazon stayed in its lane and reinvested in growth, and all the tech they built to support growth ended up a revenue model as well. But they picked a great lane and because of that they were the first to build out all that tech at scale.  

That’s the hard part.  Picking a lane",Thu Oct 24 17:40:54 +0000 2024,0,8,igmosqueira banklesshq apolynya gakonst solana base amazon stayed lane reinvested growth tech built support growth ended revenue model picked great lane build tech scale thats hard picking lane,neutral
705,toly 🇺🇸,"@IgMosqueira @BanklessHQ @apolynya @gakonst @solana Then don’t worry about competing with bitcoin. Bitcoins success is awesome.  If the lane is settlement, every execution environments success is awesome even it it surpasses settlement in value.",Thu Oct 24 17:31:07 +0000 2024,0,8,igmosqueira banklesshq apolynya gakonst solana dont worry competing bitcoin bitcoins success awesome lane settlement execution environments success awesome surpasses settlement value,positive
706,toly 🇺🇸,@IgMosqueira @BanklessHQ @apolynya @gakonst @solana Bitcoin doesn’t have a cash flow model.  Pick your lane :),Thu Oct 24 17:23:24 +0000 2024,0,12,igmosqueira banklesshq apolynya gakonst solana bitcoin doesnt cash flow model pick lane,neutral
707,toly 🇺🇸,@fafnir @BanklessHQ It would be solana with 3x transaction sizes.,Thu Oct 24 16:58:48 +0000 2024,0,19,fafnir banklesshq solana 3x transaction sizes,neutral
708,Kyle Samani,"@joe4deadcat @JustDeauIt @0xMert_ @aeyakovenko inflation is not a cost

just stake your SOL if you want to *guaranteed beat inflation*!",Thu Oct 24 16:44:45 +0000 2024,0,1,joe4deadcat justdeauit 0xmert aeyakovenko inflation cost just stake sol want guaranteed beat inflation,neutral
